cohort,scope,method,variable_a,variable_b,correlation,n_pairwise
all_exif_522,HONOR/BVL-AN00,spearman,ISOSpeedRatings,BrightnessValue,-0.8644634538443312,283
all_exif_522,HONOR/BVL-AN00,spearman,ISOSpeedRatings,log2_exposure_time,0.4185309045550502,283
all_exif_522,HONOR/BVL-AN00,spearman,ISOSpeedRatings,log2_iso_gain,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,ISOSpeedRatings,log2_fnumber,-0.018231062569586055,283
all_exif_522,HONOR/BVL-AN00,spearman,ISOSpeedRatings,aperture_value_from_f,-0.018231062569586055,283
all_exif_522,HONOR/BVL-AN00,spearman,ISOSpeedRatings,time_value_from_t,-0.4185309045550502,283
all_exif_522,HONOR/BVL-AN00,spearman,ISOSpeedRatings,EV100,-0.42863037073323945,283
all_exif_522,HONOR/BVL-AN00,spearman,ISOSpeedRatings,relative_optical_exposure,0.42863037073323945,283
all_exif_522,HONOR/BVL-AN00,spearman,ISOSpeedRatings,combined_exposure_gain,0.8749449327941174,283
all_exif_522,HONOR/BVL-AN00,spearman,ISOSpeedRatings,sensitivity_value,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,ISOSpeedRatings,brightness_apex_pred,-0.875104222478326,283
all_exif_522,HONOR/BVL-AN00,spearman,ISOSpeedRatings,brightness_residual,0.12509353570621676,283
all_exif_522,HONOR/BVL-AN00,spearman,ISOSpeedRatings,device_centered_brightness,-0.8644634538443312,283
all_exif_522,HONOR/BVL-AN00,spearman,BrightnessValue,ExposureTime,-0.7840222193572738,283
all_exif_522,HONOR/BVL-AN00,spearman,BrightnessValue,FNumber,-0.142422175811283,283
all_exif_522,HONOR/BVL-AN00,spearman,BrightnessValue,ISOSpeedRatings,-0.8644634538443312,283
all_exif_522,HONOR/BVL-AN00,spearman,BrightnessValue,BrightnessValue,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,BrightnessValue,log2_exposure_time,-0.7840222193572738,283
all_exif_522,HONOR/BVL-AN00,spearman,BrightnessValue,log2_iso_gain,-0.8644634538443312,283
all_exif_522,HONOR/BVL-AN00,spearman,BrightnessValue,log2_fnumber,-0.142422175811283,283
all_exif_522,HONOR/BVL-AN00,spearman,BrightnessValue,aperture_value_from_f,-0.142422175811283,283
all_exif_522,HONOR/BVL-AN00,spearman,BrightnessValue,time_value_from_t,0.7840222193572738,283
all_exif_522,HONOR/BVL-AN00,spearman,BrightnessValue,EV100,0.7903370552549587,283
all_exif_522,HONOR/BVL-AN00,spearman,BrightnessValue,relative_optical_exposure,-0.7903370552549587,283
all_exif_522,HONOR/BVL-AN00,spearman,BrightnessValue,combined_exposure_gain,-0.989134640586965,283
all_exif_522,HONOR/BVL-AN00,spearman,BrightnessValue,sensitivity_value,-0.8644634538443312,283
all_exif_522,HONOR/BVL-AN00,spearman,BrightnessValue,brightness_apex_pred,0.9887793718442907,283
all_exif_522,HONOR/BVL-AN00,spearman,BrightnessValue,brightness_residual,-0.004226551640582981,283
all_exif_522,HONOR/BVL-AN00,spearman,BrightnessValue,device_centered_brightness,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_exposure_time,ExposureTime,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_exposure_time,FNumber,0.3226483283941176,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_exposure_time,ISOSpeedRatings,0.4185309045550502,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_exposure_time,BrightnessValue,-0.7840222193572738,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_exposure_time,log2_exposure_time,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_exposure_time,log2_iso_gain,0.4185309045550502,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_exposure_time,log2_fnumber,0.3226483283941176,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_exposure_time,aperture_value_from_f,0.3226483283941176,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_exposure_time,time_value_from_t,-1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_exposure_time,EV100,-0.9981473619185939,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_exposure_time,relative_optical_exposure,0.9981473619185939,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_exposure_time,combined_exposure_gain,0.7840871485825989,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_exposure_time,sensitivity_value,0.4185309045550502,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_exposure_time,brightness_apex_pred,-0.7840312811736757,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_exposure_time,brightness_residual,0.018974297510180538,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_exposure_time,device_centered_brightness,-0.7840222193572738,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_iso_gain,ExposureTime,0.4185309045550502,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_iso_gain,FNumber,-0.018231062569586055,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_iso_gain,ISOSpeedRatings,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_iso_gain,BrightnessValue,-0.8644634538443312,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_iso_gain,log2_exposure_time,0.4185309045550502,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_iso_gain,log2_iso_gain,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_iso_gain,log2_fnumber,-0.018231062569586055,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_iso_gain,aperture_value_from_f,-0.018231062569586055,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_iso_gain,time_value_from_t,-0.4185309045550502,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_iso_gain,EV100,-0.42863037073323945,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_iso_gain,relative_optical_exposure,0.42863037073323945,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_iso_gain,combined_exposure_gain,0.8749449327941174,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_iso_gain,sensitivity_value,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_iso_gain,brightness_apex_pred,-0.875104222478326,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_iso_gain,brightness_residual,0.12509353570621676,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_iso_gain,device_centered_brightness,-0.8644634538443312,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_fnumber,ExposureTime,0.3226483283941176,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_fnumber,FNumber,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_fnumber,ISOSpeedRatings,-0.018231062569586055,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_fnumber,BrightnessValue,-0.142422175811283,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_fnumber,log2_exposure_time,0.3226483283941176,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_fnumber,log2_iso_gain,-0.018231062569586055,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_fnumber,log2_fnumber,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_fnumber,aperture_value_from_f,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_fnumber,time_value_from_t,-0.3226483283941176,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_fnumber,EV100,-0.285852613551664,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_fnumber,relative_optical_exposure,0.285852613551664,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_fnumber,combined_exposure_gain,0.14917171396509926,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_fnumber,sensitivity_value,-0.018231062569586055,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_fnumber,brightness_apex_pred,-0.1491723871377528,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_fnumber,brightness_residual,0.09702527821479433,283
all_exif_522,HONOR/BVL-AN00,spearman,log2_fnumber,device_centered_brightness,-0.142422175811283,283
all_exif_522,HONOR/BVL-AN00,spearman,aperture_value_from_f,ExposureTime,0.3226483283941176,283
all_exif_522,HONOR/BVL-AN00,spearman,aperture_value_from_f,FNumber,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,aperture_value_from_f,ISOSpeedRatings,-0.018231062569586055,283
all_exif_522,HONOR/BVL-AN00,spearman,aperture_value_from_f,BrightnessValue,-0.142422175811283,283
all_exif_522,HONOR/BVL-AN00,spearman,aperture_value_from_f,log2_exposure_time,0.3226483283941176,283
all_exif_522,HONOR/BVL-AN00,spearman,aperture_value_from_f,log2_iso_gain,-0.018231062569586055,283
all_exif_522,HONOR/BVL-AN00,spearman,aperture_value_from_f,log2_fnumber,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,aperture_value_from_f,aperture_value_from_f,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,aperture_value_from_f,time_value_from_t,-0.3226483283941176,283
all_exif_522,HONOR/BVL-AN00,spearman,aperture_value_from_f,EV100,-0.285852613551664,283
all_exif_522,HONOR/BVL-AN00,spearman,aperture_value_from_f,relative_optical_exposure,0.285852613551664,283
all_exif_522,HONOR/BVL-AN00,spearman,aperture_value_from_f,combined_exposure_gain,0.14917171396509926,283
all_exif_522,HONOR/BVL-AN00,spearman,aperture_value_from_f,sensitivity_value,-0.018231062569586055,283
all_exif_522,HONOR/BVL-AN00,spearman,aperture_value_from_f,brightness_apex_pred,-0.1491723871377528,283
all_exif_522,HONOR/BVL-AN00,spearman,aperture_value_from_f,brightness_residual,0.09702527821479433,283
all_exif_522,HONOR/BVL-AN00,spearman,aperture_value_from_f,device_centered_brightness,-0.142422175811283,283
all_exif_522,HONOR/BVL-AN00,spearman,time_value_from_t,ExposureTime,-1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,time_value_from_t,FNumber,-0.3226483283941176,283
all_exif_522,HONOR/BVL-AN00,spearman,time_value_from_t,ISOSpeedRatings,-0.4185309045550502,283
all_exif_522,HONOR/BVL-AN00,spearman,time_value_from_t,BrightnessValue,0.7840222193572738,283
all_exif_522,HONOR/BVL-AN00,spearman,time_value_from_t,log2_exposure_time,-1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,time_value_from_t,log2_iso_gain,-0.4185309045550502,283
all_exif_522,HONOR/BVL-AN00,spearman,time_value_from_t,log2_fnumber,-0.3226483283941176,283
all_exif_522,HONOR/BVL-AN00,spearman,time_value_from_t,aperture_value_from_f,-0.3226483283941176,283
all_exif_522,HONOR/BVL-AN00,spearman,time_value_from_t,time_value_from_t,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,time_value_from_t,EV100,0.9981473619185939,283
all_exif_522,HONOR/BVL-AN00,spearman,time_value_from_t,relative_optical_exposure,-0.9981473619185939,283
all_exif_522,HONOR/BVL-AN00,spearman,time_value_from_t,combined_exposure_gain,-0.7840871485825989,283
all_exif_522,HONOR/BVL-AN00,spearman,time_value_from_t,sensitivity_value,-0.4185309045550502,283
all_exif_522,HONOR/BVL-AN00,spearman,time_value_from_t,brightness_apex_pred,0.7840312811736757,283
all_exif_522,HONOR/BVL-AN00,spearman,time_value_from_t,brightness_residual,-0.018974297510180538,283
all_exif_522,HONOR/BVL-AN00,spearman,time_value_from_t,device_centered_brightness,0.7840222193572738,283
all_exif_522,HONOR/BVL-AN00,spearman,EV100,ExposureTime,-0.9981473619185939,283
all_exif_522,HONOR/BVL-AN00,spearman,EV100,FNumber,-0.285852613551664,283
all_exif_522,HONOR/BVL-AN00,spearman,EV100,ISOSpeedRatings,-0.42863037073323945,283
all_exif_522,HONOR/BVL-AN00,spearman,EV100,BrightnessValue,0.7903370552549587,283
all_exif_522,HONOR/BVL-AN00,spearman,EV100,log2_exposure_time,-0.9981473619185939,283
all_exif_522,HONOR/BVL-AN00,spearman,EV100,log2_iso_gain,-0.42863037073323945,283
all_exif_522,HONOR/BVL-AN00,spearman,EV100,log2_fnumber,-0.285852613551664,283
all_exif_522,HONOR/BVL-AN00,spearman,EV100,aperture_value_from_f,-0.285852613551664,283
all_exif_522,HONOR/BVL-AN00,spearman,EV100,time_value_from_t,0.9981473619185939,283
all_exif_522,HONOR/BVL-AN00,spearman,EV100,EV100,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,EV100,relative_optical_exposure,-1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,EV100,combined_exposure_gain,-0.7902121459045406,283
all_exif_522,HONOR/BVL-AN00,spearman,EV100,sensitivity_value,-0.42863037073323945,283
all_exif_522,HONOR/BVL-AN00,spearman,EV100,brightness_apex_pred,0.7901614434488649,283
all_exif_522,HONOR/BVL-AN00,spearman,EV100,brightness_residual,-0.016183293425801333,283
all_exif_522,HONOR/BVL-AN00,spearman,EV100,device_centered_brightness,0.7903370552549587,283
all_exif_522,HONOR/BVL-AN00,spearman,relative_optical_exposure,ExposureTime,0.9981473619185939,283
all_exif_522,HONOR/BVL-AN00,spearman,relative_optical_exposure,FNumber,0.285852613551664,283
all_exif_522,HONOR/BVL-AN00,spearman,relative_optical_exposure,ISOSpeedRatings,0.42863037073323945,283
all_exif_522,HONOR/BVL-AN00,spearman,relative_optical_exposure,BrightnessValue,-0.7903370552549587,283
all_exif_522,HONOR/BVL-AN00,spearman,relative_optical_exposure,log2_exposure_time,0.9981473619185939,283
all_exif_522,HONOR/BVL-AN00,spearman,relative_optical_exposure,log2_iso_gain,0.42863037073323945,283
all_exif_522,HONOR/BVL-AN00,spearman,relative_optical_exposure,log2_fnumber,0.285852613551664,283
all_exif_522,HONOR/BVL-AN00,spearman,relative_optical_exposure,aperture_value_from_f,0.285852613551664,283
all_exif_522,HONOR/BVL-AN00,spearman,relative_optical_exposure,time_value_from_t,-0.9981473619185939,283
all_exif_522,HONOR/BVL-AN00,spearman,relative_optical_exposure,EV100,-1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,relative_optical_exposure,relative_optical_exposure,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,relative_optical_exposure,combined_exposure_gain,0.7902121459045406,283
all_exif_522,HONOR/BVL-AN00,spearman,relative_optical_exposure,sensitivity_value,0.42863037073323945,283
all_exif_522,HONOR/BVL-AN00,spearman,relative_optical_exposure,brightness_apex_pred,-0.7901614434488649,283
all_exif_522,HONOR/BVL-AN00,spearman,relative_optical_exposure,brightness_residual,0.016183293425801333,283
all_exif_522,HONOR/BVL-AN00,spearman,relative_optical_exposure,device_centered_brightness,-0.7903370552549587,283
all_exif_522,HONOR/BVL-AN00,spearman,combined_exposure_gain,ExposureTime,0.7840871485825989,283
all_exif_522,HONOR/BVL-AN00,spearman,combined_exposure_gain,FNumber,0.14917171396509926,283
all_exif_522,HONOR/BVL-AN00,spearman,combined_exposure_gain,ISOSpeedRatings,0.8749449327941174,283
all_exif_522,HONOR/BVL-AN00,spearman,combined_exposure_gain,BrightnessValue,-0.989134640586965,283
all_exif_522,HONOR/BVL-AN00,spearman,combined_exposure_gain,log2_exposure_time,0.7840871485825989,283
all_exif_522,HONOR/BVL-AN00,spearman,combined_exposure_gain,log2_iso_gain,0.8749449327941174,283
all_exif_522,HONOR/BVL-AN00,spearman,combined_exposure_gain,log2_fnumber,0.14917171396509926,283
all_exif_522,HONOR/BVL-AN00,spearman,combined_exposure_gain,aperture_value_from_f,0.14917171396509926,283
all_exif_522,HONOR/BVL-AN00,spearman,combined_exposure_gain,time_value_from_t,-0.7840871485825989,283
all_exif_522,HONOR/BVL-AN00,spearman,combined_exposure_gain,EV100,-0.7902121459045406,283
all_exif_522,HONOR/BVL-AN00,spearman,combined_exposure_gain,relative_optical_exposure,0.7902121459045406,283
all_exif_522,HONOR/BVL-AN00,spearman,combined_exposure_gain,combined_exposure_gain,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,combined_exposure_gain,sensitivity_value,0.8749449327941174,283
all_exif_522,HONOR/BVL-AN00,spearman,combined_exposure_gain,brightness_apex_pred,-0.9999142582082127,283
all_exif_522,HONOR/BVL-AN00,spearman,combined_exposure_gain,brightness_residual,0.10340227311242817,283
all_exif_522,HONOR/BVL-AN00,spearman,combined_exposure_gain,device_centered_brightness,-0.989134640586965,283
all_exif_522,HONOR/BVL-AN00,spearman,sensitivity_value,ExposureTime,0.4185309045550502,283
all_exif_522,HONOR/BVL-AN00,spearman,sensitivity_value,FNumber,-0.018231062569586055,283
all_exif_522,HONOR/BVL-AN00,spearman,sensitivity_value,ISOSpeedRatings,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,sensitivity_value,BrightnessValue,-0.8644634538443312,283
all_exif_522,HONOR/BVL-AN00,spearman,sensitivity_value,log2_exposure_time,0.4185309045550502,283
all_exif_522,HONOR/BVL-AN00,spearman,sensitivity_value,log2_iso_gain,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,sensitivity_value,log2_fnumber,-0.018231062569586055,283
all_exif_522,HONOR/BVL-AN00,spearman,sensitivity_value,aperture_value_from_f,-0.018231062569586055,283
all_exif_522,HONOR/BVL-AN00,spearman,sensitivity_value,time_value_from_t,-0.4185309045550502,283
all_exif_522,HONOR/BVL-AN00,spearman,sensitivity_value,EV100,-0.42863037073323945,283
all_exif_522,HONOR/BVL-AN00,spearman,sensitivity_value,relative_optical_exposure,0.42863037073323945,283
all_exif_522,HONOR/BVL-AN00,spearman,sensitivity_value,combined_exposure_gain,0.8749449327941174,283
all_exif_522,HONOR/BVL-AN00,spearman,sensitivity_value,sensitivity_value,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,sensitivity_value,brightness_apex_pred,-0.875104222478326,283
all_exif_522,HONOR/BVL-AN00,spearman,sensitivity_value,brightness_residual,0.12509353570621676,283
all_exif_522,HONOR/BVL-AN00,spearman,sensitivity_value,device_centered_brightness,-0.8644634538443312,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_apex_pred,ExposureTime,-0.7840312811736757,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_apex_pred,FNumber,-0.1491723871377528,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_apex_pred,ISOSpeedRatings,-0.875104222478326,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_apex_pred,BrightnessValue,0.9887793718442907,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_apex_pred,log2_exposure_time,-0.7840312811736757,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_apex_pred,log2_iso_gain,-0.875104222478326,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_apex_pred,log2_fnumber,-0.1491723871377528,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_apex_pred,aperture_value_from_f,-0.1491723871377528,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_apex_pred,time_value_from_t,0.7840312811736757,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_apex_pred,EV100,0.7901614434488649,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_apex_pred,relative_optical_exposure,-0.7901614434488649,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_apex_pred,combined_exposure_gain,-0.9999142582082127,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_apex_pred,sensitivity_value,-0.875104222478326,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_apex_pred,brightness_apex_pred,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_apex_pred,brightness_residual,-0.10432780578295141,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_apex_pred,device_centered_brightness,0.9887793718442907,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_residual,ExposureTime,0.018974297510180538,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_residual,FNumber,0.09702527821479433,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_residual,ISOSpeedRatings,0.12509353570621676,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_residual,BrightnessValue,-0.004226551640582981,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_residual,log2_exposure_time,0.018974297510180538,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_residual,log2_iso_gain,0.12509353570621676,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_residual,log2_fnumber,0.09702527821479433,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_residual,aperture_value_from_f,0.09702527821479433,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_residual,time_value_from_t,-0.018974297510180538,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_residual,EV100,-0.016183293425801333,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_residual,relative_optical_exposure,0.016183293425801333,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_residual,combined_exposure_gain,0.10340227311242817,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_residual,sensitivity_value,0.12509353570621676,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_residual,brightness_apex_pred,-0.10432780578295141,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_residual,brightness_residual,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,brightness_residual,device_centered_brightness,-0.004226551640582981,283
all_exif_522,HONOR/BVL-AN00,spearman,device_centered_brightness,ExposureTime,-0.7840222193572738,283
all_exif_522,HONOR/BVL-AN00,spearman,device_centered_brightness,FNumber,-0.142422175811283,283
all_exif_522,HONOR/BVL-AN00,spearman,device_centered_brightness,ISOSpeedRatings,-0.8644634538443312,283
all_exif_522,HONOR/BVL-AN00,spearman,device_centered_brightness,BrightnessValue,1.0,283
all_exif_522,HONOR/BVL-AN00,spearman,device_centered_brightness,log2_exposure_time,-0.7840222193572738,283
all_exif_522,HONOR/BVL-AN00,spearman,device_centered_brightness,log2_iso_gain,-0.8644634538443312,283
all_exif_522,HONOR/BVL-AN00,spearman,device_centered_brightness,log2_fnumber,-0.142422175811283,283
all_exif_522,HONOR/BVL-AN00,spearman,device_centered_brightness,aperture_value_from_f,-0.142422175811283,283
all_exif_522,HONOR/BVL-AN00,spearman,device_centered_brightness,time_value_from_t,0.7840222193572738,283
all_exif_522,HONOR/BVL-AN00,spearman,device_centered_brightness,EV100,0.7903370552549587,283
all_exif_522,HONOR/BVL-AN00,spearman,device_centered_brightness,relative_optical_exposure,-0.7903370552549587,283
all_exif_522,HONOR/BVL-AN00,spearman,device_centered_brightness,combined_exposure_gain,-0.989134640586965,283
all_exif_522,HONOR/BVL-AN00,spearman,device_centered_brightness,sensitivity_value,-0.8644634538443312,283
all_exif_522,HONOR/BVL-AN00,spearman,device_centered_brightness,brightness_apex_pred,0.9887793718442907,283
all_exif_522,HONOR/BVL-AN00,spearman,device_centered_brightness,brightness_residual,-0.004226551640582981,283
all_exif_522,HONOR/BVL-AN00,spearman,device_centered_brightness,device_centered_brightness,1.0,283
all_exif_522,Xiaomi/M2006J10C,pearson,ExposureTime,ExposureTime,1.0,239
all_exif_522,Xiaomi/M2006J10C,pearson,ExposureTime,FNumber,,239
all_exif_522,Xiaomi/M2006J10C,pearson,ExposureTime,ISOSpeedRatings,0.7888074887929291,239
all_exif_522,Xiaomi/M2006J10C,pearson,ExposureTime,BrightnessValue,-0.8837267572932718,239
all_exif_522,Xiaomi/M2006J10C,pearson,ExposureTime,log2_exposure_time,0.969330853203209,239
all_exif_522,Xiaomi/M2006J10C,pearson,ExposureTime,log2_iso_gain,0.8224648384348161,239
all_exif_522,Xiaomi/M2006J10C,pearson,ExposureTime,log2_fnumber,,239
all_exif_522,Xiaomi/M2006J10C,pearson,ExposureTime,aperture_value_from_f,,239
all_exif_522,Xiaomi/M2006J10C,pearson,ExposureTime,time_value_from_t,-0.969330853203209,239
all_exif_522,Xiaomi/M2006J10C,pearson,ExposureTime,EV100,-0.9693308532032088,239
all_exif_522,Xiaomi/M2006J10C,pearson,ExposureTime,relative_optical_exposure,0.9693308532032088,239
all_exif_522,Xiaomi/M2006J10C,pearson,ExposureTime,combined_exposure_gain,0.9283432968406493,239
all_exif_522,Xiaomi/M2006J10C,pearson,ExposureTime,sensitivity_value,0.8224648384348169,239
all_exif_522,Xiaomi/M2006J10C,pearson,ExposureTime,brightness_apex_pred,-0.9283432968406491,239
all_exif_522,Xiaomi/M2006J10C,pearson,ExposureTime,brightness_residual,0.1031067452593749,239
all_exif_522,Xiaomi/M2006J10C,pearson,ExposureTime,device_centered_brightness,-0.8837267572932718,239
all_exif_522,Xiaomi/M2006J10C,pearson,FNumber,ExposureTime,,239
all_exif_522,Xiaomi/M2006J10C,pearson,FNumber,FNumber,,239
all_exif_522,Xiaomi/M2006J10C,pearson,FNumber,ISOSpeedRatings,,239
all_exif_522,Xiaomi/M2006J10C,pearson,FNumber,BrightnessValue,,239
all_exif_522,Xiaomi/M2006J10C,pearson,FNumber,log2_exposure_time,,239
all_exif_522,Xiaomi/M2006J10C,pearson,FNumber,log2_iso_gain,,239
all_exif_522,Xiaomi/M2006J10C,pearson,FNumber,log2_fnumber,,239
all_exif_522,Xiaomi/M2006J10C,pearson,FNumber,aperture_value_from_f,,239
all_exif_522,Xiaomi/M2006J10C,pearson,FNumber,time_value_from_t,,239
all_exif_522,Xiaomi/M2006J10C,pearson,FNumber,EV100,,239
all_exif_522,Xiaomi/M2006J10C,pearson,FNumber,relative_optical_exposure,,239
all_exif_522,Xiaomi/M2006J10C,pearson,FNumber,combined_exposure_gain,,239
all_exif_522,Xiaomi/M2006J10C,pearson,FNumber,sensitivity_value,,239
all_exif_522,Xiaomi/M2006J10C,pearson,FNumber,brightness_apex_pred,,239
all_exif_522,Xiaomi/M2006J10C,pearson,FNumber,brightness_residual,,239
all_exif_522,Xiaomi/M2006J10C,pearson,FNumber,device_centered_brightness,,239
all_exif_522,Xiaomi/M2006J10C,pearson,ISOSpeedRatings,ExposureTime,0.7888074887929291,239
all_exif_522,Xiaomi/M2006J10C,pearson,ISOSpeedRatings,FNumber,,239
all_exif_522,Xiaomi/M2006J10C,pearson,ISOSpeedRatings,ISOSpeedRatings,1.0,239
all_exif_522,Xiaomi/M2006J10C,pearson,ISOSpeedRatings,BrightnessValue,-0.8303223221650954,239
all_exif_522,Xiaomi/M2006J10C,pearson,ISOSpeedRatings,log2_exposure_time,0.6936572034071244,239
all_exif_522,Xiaomi/M2006J10C,pearson,ISOSpeedRatings,log2_iso_gain,0.9110264608475606,239
all_exif_522,Xiaomi/M2006J10C,pearson,ISOSpeedRatings,log2_fnumber,,239
all_exif_522,Xiaomi/M2006J10C,pearson,ISOSpeedRatings,aperture_value_from_f,,239
all_exif_522,Xiaomi/M2006J10C,pearson,ISOSpeedRatings,time_value_from_t,-0.6936572034071244,239
all_exif_522,Xiaomi/M2006J10C,pearson,ISOSpeedRatings,EV100,-0.6936572034071248,239
all_exif_522,Xiaomi/M2006J10C,pearson,ISOSpeedRatings,relative_optical_exposure,0.6936572034071248,239
all_exif_522,Xiaomi/M2006J10C,pearson,ISOSpeedRatings,combined_exposure_gain,0.8721617515342411,239
all_exif_522,Xiaomi/M2006J10C,pearson,ISOSpeedRatings,sensitivity_value,0.9110264608475606,239
all_exif_522,Xiaomi/M2006J10C,pearson,ISOSpeedRatings,brightness_apex_pred,-0.8721617515342415,239
all_exif_522,Xiaomi/M2006J10C,pearson,ISOSpeedRatings,brightness_residual,0.09663818282460082,239
all_exif_522,Xiaomi/M2006J10C,pearson,ISOSpeedRatings,device_centered_brightness,-0.8303223221650944,239
all_exif_522,Xiaomi/M2006J10C,pearson,BrightnessValue,ExposureTime,-0.8837267572932718,239
all_exif_522,Xiaomi/M2006J10C,pearson,BrightnessValue,FNumber,,239
all_exif_522,Xiaomi/M2006J10C,pearson,BrightnessValue,ISOSpeedRatings,-0.8303223221650954,239
all_exif_522,Xiaomi/M2006J10C,pearson,BrightnessValue,BrightnessValue,1.0,239
